%MODEL.ANALYSIS_MODEL
'PLANE_STRESS'

%MODEL.NODE_COORD
225
67	2.291436	6.750742	0.000000
68	1.926521	4.751885	0.000000
69	2.039725	4.597183	0.000000
70	3.757203	4.014312	0.000000
71	3.499375	3.778627	0.000000
72	3.258040	3.638191	0.000000
73	7.779597	1.362783	0.000000
74	7.300450	2.460539	0.000000
75	7.316462	1.832544	0.000000
76	6.459398	3.755269	0.000000
77	5.603263	4.312987	0.000000
78	4.822967	4.073753	0.000000
79	6.508370	2.920894	0.000000
80	4.235953	3.833276	0.000000
81	7.456355	0.683215	0.000000
82	7.000000	0.000000	0.000000
83	3.052158	3.550367	0.000000
84	0.891108	7.474826	0.000000
85	0.000000	7.000000	0.000000
86	1.449162	6.749910	0.000000
87	2.240957	5.368450	0.000000
88	2.010900	5.003224	0.000000
89	1.829441	5.972349	0.000000
90	1.788953	4.911410	0.000000
91	1.720774	4.697235	0.000000
92	1.858038	4.564186	0.000000
93	3.222055	3.411610	0.000000
94	3.831830	3.609140	0.000000
95	3.492133	3.481755	0.000000
96	6.937441	1.301674	0.000000
97	6.488734	2.047580	0.000000
98	5.545192	3.416034	0.000000
99	4.737659	3.475390	0.000000
100	5.773459	2.614913	0.000000
101	4.239962	3.304366	0.000000
102	6.487817	0.645865	0.000000
103	6.000000	0.000000	0.000000
104	3.138070	3.211533	0.000000
105	3.013115	3.369882	0.000000
106	0.665731	6.553013	0.000000
107	0.000000	6.200000	0.000000
108	1.129753	6.028003	0.000000
109	1.727165	5.261734	0.000000
110	1.380073	5.570905	0.000000
111	1.547185	4.884911	0.000000
112	1.509811	4.608269	0.000000
113	1.686279	4.496378	0.000000
114	3.395945	3.211640	0.000000
115	3.760470	3.233153	0.000000
116	3.249588	3.033186	0.000000
117	5.985717	1.305796	0.000000
118	5.428816	1.982920	0.000000
119	4.789270	2.758086	0.000000
120	4.061447	2.927799	0.000000
121	5.497178	0.640871	0.000000
122	5.000000	0.000000	0.000000
123	3.032592	3.031383	0.000000
124	2.939610	3.200483	0.000000
125	0.526645	5.825599	0.000000
126	0.000000	5.500000	0.000000
127	0.933110	5.441479	0.000000
128	1.280920	5.126118	0.000000
129	1.256357	4.736718	0.000000
130	1.316619	4.461734	0.000000
131	1.531049	4.396364	0.000000
132	3.559280	2.884847	0.000000
133	3.166450	2.819436	0.000000
134	4.987831	1.291875	0.000000
135	4.471156	1.954814	0.000000
136	3.971655	2.490339	0.000000
137	4.501446	0.647259	0.000000
138	4.000000	0.000000	0.000000
139	2.898012	2.860570	0.000000
140	2.834470	3.048678	0.000000
141	0.445084	5.200760	0.000000
142	0.000000	4.900000	0.000000
143	0.855109	4.867781	0.000000
144	1.036061	4.492704	0.000000
145	1.178703	4.270784	0.000000
146	1.398314	4.267988	0.000000
147	2.962337	2.602248	0.000000
148	3.360684	2.490225	0.000000
149	4.014954	1.323106	0.000000
150	3.623861	1.974191	0.000000
151	3.506180	0.682999	0.000000
152	3.000000	0.000000	0.000000
153	2.731877	2.505780	0.000000
154	2.724187	2.726227	0.000000
155	2.701735	2.920303	0.000000
156	0.385771	4.665291	0.000000
157	0.000000	4.400000	0.000000
158	0.700090	4.409250	0.000000
159	0.933208	4.210176	0.000000
160	0.926148	3.993151	0.000000
161	1.100465	4.070767	0.000000
162	1.293174	4.116184	0.000000
163	2.945750	2.191648	0.000000
164	0.000000	0.000000	0.000000
165	2.000000	0.000000	0.000000
166	1.000000	0.000000	0.000000
167	3.022856	1.458264	0.000000
168	2.519348	0.725303	0.000000
169	2.528720	2.356982	0.000000
170	2.534307	2.624330	0.000000
171	2.546505	2.820289	0.000000
172	0.347653	4.211453	0.000000
173	0.000000	4.000000	0.000000
174	0.681180	4.007360	0.000000
175	0.872552	3.798536	0.000000
176	1.053959	3.876490	0.000000
177	1.219669	3.946785	0.000000
178	2.458752	1.952849	0.000000
179	0.632906	0.595894	0.000000
180	0.000000	0.888889	0.000000
181	1.480498	0.815474	0.000000
182	2.131466	1.433345	0.000000
183	2.205581	2.291363	0.000000
184	2.319618	2.552435	0.000000
185	2.374746	2.752481	0.000000
186	0.356159	3.787189	0.000000
187	0.000000	3.555556	0.000000
188	0.673312	3.644006	0.000000
189	0.881358	3.594684	0.000000
190	1.031603	3.681017	0.000000
191	1.180626	3.766300	0.000000
192	1.951665	1.986323	0.000000
193	0.699380	1.295557	0.000000
194	0.000000	1.688889	0.000000
195	0.000000	2.400000	0.000000
196	0.000000	3.022222	0.000000
197	1.398591	1.717436	0.000000
198	1.904817	2.343941	0.000000
199	2.085265	2.538332	0.000000
200	2.193059	2.719484	0.000000
201	0.453819	3.314644	0.000000
202	0.820701	3.389615	0.000000
203	1.028366	3.481497	0.000000
204	1.177543	3.581667	0.000000
205	1.609288	2.200706	0.000000
206	0.702913	2.102222	0.000000
207	0.512546	2.758198	0.000000
208	1.250455	2.229079	0.000000
209	1.704668	2.452408	0.000000
210	1.867282	2.578893	0.000000
211	2.008425	2.722567	0.000000
212	0.845014	3.064617	0.000000
213	1.054493	3.263156	0.000000
214	1.210539	3.399979	0.000000
215	1.459719	2.487814	0.000000
216	1.083543	2.662148	0.000000
217	1.662276	2.644743	0.000000
218	1.827941	2.761611	0.000000
219	1.158488	3.028425	0.000000
220	1.278348	3.228221	0.000000
221	1.448601	2.742820	0.000000
222	1.314786	2.888617	0.000000
223	1.658541	2.835115	0.000000
224	1.378361	3.072991	0.000000
225	1.506737	2.940255	0.000000

%MODEL.NODE_SUPPORT
11
82	1	1	0
138	1	1	0
165	1	1	0
59	1	1	0
14	1	1	0
152	1	1	0
166	1	1	0
122	1	1	0
103	1	1	0
164	1	1	0
36	1	1	0

%MODEL.MATERIAL_PROPERTY
1
1	10000.000000	0.250000

%MODEL.ELEMENT_TRI3
382
1	1 1	1	1	166	179	164
2	1 1	1	1	165	181	166
3	1 1	1	1	103	121	122
4	1 1	1	1	138	151	152
5	1 1	1	1	122	137	138
6	1 1	1	1	152	168	165
7	1 1	1	1	82	102	103
8	1 1	1	1	122	121	137
9	1 1	1	1	102	121	103
10	1 1	1	1	166	181	179
11	1 1	1	1	59	81	82
12	1 1	1	1	164	179	180
13	1 1	1	1	14	35	36
14	1 1	1	1	138	137	151
15	1 1	1	1	81	102	82
16	1 1	1	1	36	58	59
17	1 1	1	1	151	168	152
18	1 1	1	1	165	168	181
19	1 1	1	1	36	35	58
20	1 1	1	1	59	58	81
21	1 1	1	1	13	35	14
22	1 1	1	1	121	134	137
23	1 1	1	1	102	117	121
24	1 1	1	1	179	181	193
25	1 1	1	1	81	96	102
26	1 1	1	1	180	179	193
27	1 1	1	1	137	149	151
28	1 1	1	1	121	117	134
29	1 1	1	1	96	117	102
30	1 1	1	1	137	134	149
31	1 1	1	1	151	167	168
32	1 1	1	1	58	73	81
33	1 1	1	1	168	182	181
34	1 1	1	1	35	34	58
35	1 1	1	1	13	34	35
36	1 1	1	1	73	96	81
37	1 1	1	1	149	167	151
38	1 1	1	1	167	182	168
39	1 1	1	1	193	181	197
40	1 1	1	1	180	193	194
41	1 1	1	1	49	73	58
42	1 1	1	1	182	197	181
43	1 1	1	1	34	49	58
44	1 1	1	1	134	135	149
45	1 1	1	1	117	118	134
46	1 1	1	1	73	75	96
47	1 1	1	1	96	97	117
48	1 1	1	1	12	34	13
49	1 1	1	1	149	150	167
50	1 1	1	1	167	178	182
51	1 1	1	1	134	118	135
52	1 1	1	1	194	193	206
53	1 1	1	1	135	150	149
54	1 1	1	1	49	51	73
55	1 1	1	1	193	197	206
56	1 1	1	1	182	192	197
57	1 1	1	1	75	97	96
58	1 1	1	1	178	192	182
59	1 1	1	1	73	51	75
60	1 1	1	1	97	118	117
61	1 1	1	1	25	49	34
62	1 1	1	1	167	163	178
63	1 1	1	1	150	163	167
64	1 1	1	1	25	51	49
65	1 1	1	1	192	205	197
66	1 1	1	1	192	178	183
67	1 1	1	1	197	208	206
68	1 1	1	1	12	11	34
69	1 1	1	1	197	205	208
70	1 1	1	1	194	206	195
71	1 1	1	1	51	74	75
72	1 1	1	1	178	163	169
73	1 1	1	1	11	25	34
74	1 1	1	1	75	74	97
75	1 1	1	1	135	136	150
76	1 1	1	1	183	178	169
77	1 1	1	1	198	205	192
78	1 1	1	1	198	192	183
79	1 1	1	1	163	150	148
80	1 1	1	1	97	100	118
81	1 1	1	1	118	119	135
82	1 1	1	1	209	205	198
83	1 1	1	1	215	208	205
84	1 1	1	1	150	136	148
85	1 1	1	1	169	163	153
86	1 1	1	1	215	205	209
87	1 1	1	1	50	51	25
88	1 1	1	1	199	198	183
89	1 1	1	1	206	208	216
90	1 1	1	1	183	169	184
91	1 1	1	1	74	51	50
92	1 1	1	1	163	148	147
93	1 1	1	1	209	198	210
94	1 1	1	1	153	163	147
95	1 1	1	1	119	136	135
96	1 1	1	1	199	183	184
97	1 1	1	1	208	215	216
98	1 1	1	1	195	206	207
99	1 1	1	1	210	198	199
100	1 1	1	1	169	153	170
101	1 1	1	1	217	215	209
102	1 1	1	1	184	169	170
103	1 1	1	1	100	119	118
104	1 1	1	1	217	209	210
105	1 1	1	1	11	24	25
106	1 1	1	1	79	97	74
107	1 1	1	1	2	11	12
108	1 1	1	1	206	216	207
109	1 1	1	1	200	199	184
110	1 1	1	1	210	199	211
111	1 1	1	1	97	79	100
112	1 1	1	1	154	153	147
113	1 1	1	1	221	215	217
114	1 1	1	1	24	50	25
115	1 1	1	1	170	153	154
116	1 1	1	1	216	215	221
117	1 1	1	1	147	148	133
118	1 1	1	1	148	136	132
119	1 1	1	1	184	170	185
120	1 1	1	1	211	199	200
121	1 1	1	1	200	184	185
122	1 1	1	1	218	217	210
123	1 1	1	1	218	210	211
124	1 1	1	1	171	170	154
125	1 1	1	1	154	147	139
126	1 1	1	1	185	170	171
127	1 1	1	1	148	132	133
128	1 1	1	1	195	207	196
129	1 1	1	1	223	221	217
130	1 1	1	1	136	119	120
131	1 1	1	1	223	217	218
132	1 1	1	1	147	133	139
133	1 1	1	1	222	216	221
134	1 1	1	1	56	74	50
135	1 1	1	1	132	136	120
136	1 1	1	1	171	154	155
137	1 1	1	1	155	154	139
138	1 1	1	1	216	212	207
139	1 1	1	1	225	221	223
140	1 1	1	1	219	216	222
141	1 1	1	1	79	74	56
142	1 1	1	1	8	24	11
143	1 1	1	1	222	221	225
144	1 1	1	1	98	119	100
145	1 1	1	1	2	8	11
146	1 1	1	1	139	133	123
147	1 1	1	1	133	132	116
148	1 1	1	1	219	212	216
149	1 1	1	1	155	139	140
150	1 1	1	1	98	100	79
151	1 1	1	1	133	116	123
152	1 1	1	1	31	50	24
153	1 1	1	1	120	119	101
154	1 1	1	1	139	123	140
155	1 1	1	1	224	222	225
156	1 1	1	1	224	219	222
157	1 1	1	1	132	120	115
158	1 1	1	1	196	207	201
159	1 1	1	1	116	132	114
160	1 1	1	1	207	212	201
161	1 1	1	1	140	123	124
162	1 1	1	1	123	116	104
163	1 1	1	1	132	115	114
164	1 1	1	1	56	50	31
165	1 1	1	1	124	123	104
166	1 1	1	1	220	219	224
167	1 1	1	1	213	212	219
168	1 1	1	1	104	116	114
169	1 1	1	1	119	99	101
170	1 1	1	1	120	101	115
171	1 1	1	1	220	213	219
172	1 1	1	1	98	99	119
173	1 1	1	1	31	24	8
174	1 1	1	1	124	104	105
175	1 1	1	1	202	212	213
176	1 1	1	1	104	114	93
177	1 1	1	1	212	202	201
178	1 1	1	1	196	201	187
179	1 1	1	1	214	213	220
180	1 1	1	1	76	79	56
181	1 1	1	1	114	115	95
182	1 1	1	1	105	104	93
183	1 1	1	1	76	98	79
184	1 1	1	1	114	95	93
185	1 1	1	1	203	202	213
186	1 1	1	1	115	101	94
187	1 1	1	1	203	213	214
188	1 1	1	1	1	8	2
189	1 1	1	1	105	93	83
190	1 1	1	1	115	94	95
191	1 1	1	1	202	188	201
192	1 1	1	1	204	203	214
193	1 1	1	1	189	202	203
194	1 1	1	1	93	95	72
195	1 1	1	1	101	99	80
196	1 1	1	1	93	72	83
197	1 1	1	1	189	188	202
198	1 1	1	1	187	201	186
199	1 1	1	1	204	190	203
200	1 1	1	1	101	80	94
201	1 1	1	1	201	188	186
202	1 1	1	1	190	189	203
203	1 1	1	1	52	56	31
204	1 1	1	1	95	94	71
205	1 1	1	1	9	31	8
206	1 1	1	1	83	72	60
207	1 1	1	1	95	71	72
208	1 1	1	1	191	190	204
209	1 1	1	1	78	99	98
210	1 1	1	1	52	76	56
211	1 1	1	1	175	188	189
212	1 1	1	1	190	175	189
213	1 1	1	1	60	72	48
214	1 1	1	1	72	71	48
215	1 1	1	1	176	190	191
216	1 1	1	1	187	186	173
217	1 1	1	1	9	8	1
218	1 1	1	1	176	175	190
219	1 1	1	1	78	80	99
220	1 1	1	1	94	70	71
221	1 1	1	1	186	188	174
222	1 1	1	1	60	48	37
223	1 1	1	1	188	175	174
224	1 1	1	1	94	80	70
225	1 1	1	1	77	98	76
226	1 1	1	1	177	176	191
227	1 1	1	1	160	175	176
228	1 1	1	1	71	47	48
229	1 1	1	1	160	174	175
230	1 1	1	1	71	70	47
231	1 1	1	1	48	23	37
232	1 1	1	1	161	176	177
233	1 1	1	1	161	160	176
234	1 1	1	1	77	78	98
235	1 1	1	1	26	31	9
236	1 1	1	1	173	186	172
237	1 1	1	1	26	52	31
238	1 1	1	1	186	174	172
239	1 1	1	1	48	47	23
240	1 1	1	1	159	174	160
241	1 1	1	1	162	161	177
242	1 1	1	1	37	23	15
243	1 1	1	1	159	160	161
244	1 1	1	1	47	70	46
245	1 1	1	1	80	57	70
246	1 1	1	1	54	76	52
247	1 1	1	1	23	47	22
248	1 1	1	1	15	23	6
249	1 1	1	1	57	80	78
250	1 1	1	1	162	145	161
251	1 1	1	1	145	159	161
252	1 1	1	1	173	172	157
253	1 1	1	1	15	6	3
254	1 1	1	1	174	159	158
255	1 1	1	1	174	158	172
256	1 1	1	1	23	22	6
257	1 1	1	1	47	46	22
258	1 1	1	1	146	145	162
259	1 1	1	1	54	77	76
260	1 1	1	1	57	46	70
261	1 1	1	1	6	4	3
262	1 1	1	1	145	144	159
263	1 1	1	1	22	10	6
264	1 1	1	1	130	145	146
265	1 1	1	1	3	4	5
266	1 1	1	1	131	130	146
267	1 1	1	1	144	158	159
268	1 1	1	1	6	10	4
269	1 1	1	1	46	33	22
270	1 1	1	1	29	52	26
271	1 1	1	1	130	144	145
272	1 1	1	1	22	33	10
273	1 1	1	1	55	78	77
274	1 1	1	1	172	156	157
275	1 1	1	1	172	158	156
276	1 1	1	1	46	57	33
277	1 1	1	1	5	4	18
278	1 1	1	1	5	18	16
279	1 1	1	1	29	54	52
280	1 1	1	1	57	78	55
281	1 1	1	1	131	112	130
282	1 1	1	1	10	17	4
283	1 1	1	1	113	112	131
284	1 1	1	1	10	33	17
285	1 1	1	1	129	144	130
286	1 1	1	1	4	17	18
287	1 1	1	1	158	144	143
288	1 1	1	1	16	38	21
289	1 1	1	1	92	91	113
290	1 1	1	1	16	18	38
291	1 1	1	1	112	129	130
292	1 1	1	1	91	112	113
293	1 1	1	1	53	77	54
294	1 1	1	1	158	143	156
295	1 1	1	1	21	41	45
296	1 1	1	1	157	156	142
297	1 1	1	1	69	68	92
298	1 1	1	1	92	68	91
299	1 1	1	1	33	57	39
300	1 1	1	1	45	64	69
301	1 1	1	1	21	38	41
302	1 1	1	1	129	143	144
303	1 1	1	1	53	55	77
304	1 1	1	1	18	17	40
305	1 1	1	1	41	64	45
306	1 1	1	1	69	64	68
307	1 1	1	1	33	39	17
308	1 1	1	1	18	40	38
309	1 1	1	1	91	111	112
310	1 1	1	1	111	129	112
311	1 1	1	1	68	90	91
312	1 1	1	1	32	57	55
313	1 1	1	1	38	62	41
314	1 1	1	1	90	111	91
315	1 1	1	1	64	88	68
316	1 1	1	1	41	65	64
317	1 1	1	1	28	54	29
318	1 1	1	1	17	39	40
319	1 1	1	1	156	143	141
320	1 1	1	1	38	40	62
321	1 1	1	1	128	143	129
322	1 1	1	1	39	57	32
323	1 1	1	1	111	128	129
324	1 1	1	1	68	88	90
325	1 1	1	1	156	141	142
326	1 1	1	1	65	88	64
327	1 1	1	1	62	65	41
328	1 1	1	1	28	53	54
329	1 1	1	1	90	109	111
330	1 1	1	1	109	128	111
331	1 1	1	1	40	63	62
332	1 1	1	1	88	109	90
333	1 1	1	1	40	39	63
334	1 1	1	1	65	87	88
335	1 1	1	1	143	128	127
336	1 1	1	1	62	87	65
337	1 1	1	1	143	127	141
338	1 1	1	1	30	55	53
339	1 1	1	1	142	141	126
340	1 1	1	1	87	109	88
341	1 1	1	1	32	55	30
342	1 1	1	1	63	87	62
343	1 1	1	1	109	110	128
344	1 1	1	1	63	39	42
345	1 1	1	1	42	39	32
346	1 1	1	1	127	128	110
347	1 1	1	1	89	109	87
348	1 1	1	1	141	127	125
349	1 1	1	1	27	53	28
350	1 1	1	1	126	141	125
351	1 1	1	1	87	63	66
352	1 1	1	1	110	109	89
353	1 1	1	1	30	53	27
354	1 1	1	1	66	63	42
355	1 1	1	1	19	32	30
356	1 1	1	1	89	87	66
357	1 1	1	1	127	110	108
358	1 1	1	1	42	32	19
359	1 1	1	1	127	108	125
360	1 1	1	1	108	110	89
361	1 1	1	1	126	125	107
362	1 1	1	1	66	42	43
363	1 1	1	1	7	30	27
364	1 1	1	1	125	108	106
365	1 1	1	1	43	42	19
366	1 1	1	1	19	30	7
367	1 1	1	1	125	106	107
368	1 1	1	1	89	66	67
369	1 1	1	1	108	89	86
370	1 1	1	1	67	66	43
371	1 1	1	1	106	108	86
372	1 1	1	1	86	89	67
373	1 1	1	1	107	106	85
374	1 1	1	1	43	19	20
375	1 1	1	1	20	19	7
376	1 1	1	1	84	106	86
377	1 1	1	1	85	106	84
378	1 1	1	1	67	43	44
379	1 1	1	1	44	43	20
380	1 1	1	1	86	67	61
381	1 1	1	1	84	86	61
382	1 1	1	1	61	67	44

%MODEL.LOAD_LINE_UNIFORM
11
375	7	20	0.000000	10.000000	0.000000
235	9	26	0.000000	10.000000	0.000000
349	28	27	0.000000	10.000000	0.000000
377	84	85	0.000000	10.000000	0.000000
379	20	44	0.000000	10.000000	0.000000
270	26	29	0.000000	10.000000	0.000000
217	1	9	0.000000	10.000000	0.000000
381	61	84	0.000000	10.000000	0.000000
382	44	61	0.000000	10.000000	0.000000
363	27	7	0.000000	10.000000	0.000000
317	29	28	0.000000	10.000000	0.000000


%END
